frame_index,timestamp_s,gaze_x_deg,gaze_y_deg,pupil_size,pupil_unit,fps_estimate_hz,quality_face_detected,quality_pupil_proxy_relative
183,6.136437790933996,4.011731632912303,4.238421436864944,0.4936376792682081,relative,8.473971670799802,1.0,1.0
184,6.172572790994309,3.2899777817109284,4.940117700409427,0.5171754829457794,relative,8.586370998706764,1.0,1.0
185,6.203188290935941,3.1866868371483803,4.90550537152924,0.5004484410806738,relative,8.70520085274607,1.0,1.0
186,6.23621658293996,2.5208058578108585,1.3244586595140053,0.4900995333028205,relative,8.81944994509334,1.0,1.0
187,6.270161374937743,2.6488389599453686,3.9377589565844953,0.48834195813174275,relative,8.931189590085475,1.0,1.0
188,6.304702249937691,2.0842699289739377,5.989449001398397,0.47805419805746285,relative,9.040871042016827,1.0,1.0
189,6.3390382080106065,2.16288622115827,6.700024129133151,0.4869696559159604,relative,9.149653006777232,1.0,1.0
190,6.370110374991782,3.3475542587815026,5.243412318159912,0.46959963669972116,relative,9.262005919336385,1.0,1.0
191,6.4039576249197125,3.316479014397873,4.444036779971347,0.4934663653170628,relative,9.369206280585317,1.0,1.0
192,6.438882665941492,4.559507923505329,3.905955727497337,0.4772553994373158,relative,9.47369336649973,1.0,1.0
193,6.471963457996026,3.014985629383886,7.994195933744138,0.4776406060392543,relative,9.579782148398847,1.0,1.0
194,6.504876208025962,3.2768151977529945,9.872605848678251,0.4803781705097706,relative,9.685042110758113,1.0,1.0
195,6.540772625012323,5.356102929498748,13.86217843150595,0.4799223643074837,relative,9.784776764026317,1.0,1.0
196,6.571527124964632,5.361569096854229,11.7302104173089,0.47377299862454825,relative,9.891156007417353,1.0,1.0
197,6.603645832976326,6.441142187998214,10.145343678984041,0.46068138600043373,relative,9.994479060403087,1.0,1.0
198,6.63759116595611,5.232014853211716,8.92087910782596,0.474906224128069,relative,10.094023317320268,1.0,1.0
199,6.673836875008419,5.443220178640603,7.438869923246701,0.45947815304881806,relative,10.189041367588748,1.0,1.0
200,6.706237124977633,2.735885367273466,4.385392599754935,0.4684051158574285,relative,10.288929352498869,1.0,1.0
201,6.739722540951334,5.177271996140437,4.554419364958168,0.4957047910760175,relative,10.386184234539613,1.0,1.0
202,6.773001165944152,4.87929154737671,9.890651482157176,0.48522483734160854,relative,10.482797545791158,1.0,1.0
203,6.806728041032329,6.5010562976133395,12.923237246293208,0.5045532185711007,relative,10.577769460740827,1.0,1.0
204,6.839866166003048,7.783614894644614,10.503409322055674,0.4697048831413374,relative,10.672723446379706,1.0,1.0
205,6.8731388750020415,4.398477567483761,4.899580740480371,0.443056863847602,relative,10.766550966857631,1.0,1.0
206,6.908669541007839,10.174314342810877,9.671171796068485,0.48552791013704794,relative,10.855925233479756,1.0,1.0
207,6.940232791006565,7.891845488941826,9.554975555789246,0.4815117017674853,relative,10.95064132408986,1.0,1.0
208,6.9784162499709055,5.961362923525673,2.4395276319722576,0.4481588204580207,relative,11.034022225361095,1.0,1.0
209,7.013606374966912,3.9804221469971646,1.6653335071820976,0.4561587356777369,relative,11.121240034000051,1.0,1.0
210,7.044869540957734,5.018170489876701,5.805420746032283,0.45458560892296596,relative,11.213834342950818,1.0,1.0
211,7.074352415977046,5.295104587955286,2.0916699698041774,0.4581586392955126,relative,11.30845557245979,1.0,1.0
212,7.106473707943223,3.0695367588566596,2.467121616279898,0.4547715527480846,relative,11.39805807055371,1.0,1.0
213,7.141790083027445,2.2985152916605203,-0.0028067429230116403,0.4538743419016927,relative,11.481715234794432,1.0,1.0
214,7.174491124926135,4.425264725699561,1.7991060134516448,0.4515297744825806,relative,11.568764746482913,1.0,1.0
215,7.2176929579582065,4.00355146557881,6.356143802386809,0.45036466099221684,relative,11.63806779940422,1.0,1.0
216,7.241363290930167,4.363575654329738,1.7812855905725133,0.44395338592055456,relative,11.738121205224271,1.0,1.0
217,7.274947750032879,6.148337511969745,6.399440439861031,0.4402055485840395,relative,11.821390744642986,1.0,1.0
218,7.312119583017193,7.073092502748298,4.608128370756634,0.4373362933546951,relative,11.898054867984158,1.0,1.0
219,7.344360040966421,6.3247493942119934,8.590485799677785,0.45061194700525764,relative,11.981983387135301,1.0,1.0
220,7.376882415963337,9.01105961720278,9.280741415800804,0.4516672293359097,relative,12.064717177463322,1.0,1.0
221,7.4104622500017285,3.4164293166283795,1.2937170245399863,0.44406378430847415,relative,12.144991360016578,1.0,1.0
222,7.443834624951705,2.7555143673961817,2.066573929238752,0.4316345754878297,relative,12.224882011076435,1.0,1.0
223,7.479001957923174,5.684618313376511,5.488005593506722,0.43784811857815786,relative,12.301106553734245,1.0,1.0
224,7.51003441598732,3.225873833272442,0.17459229648516406,0.42911775614673264,relative,12.383431932352016,1.0,1.0
225,7.54277679102961,2.221936010165517,5.18934727915641,0.4358845605463145,relative,12.462253968828996,1.0,1.0
226,7.57658479094971,1.1977195935809115,0.11138064212716725,0.43469630827899863,relative,12.538630876734628,1.0,1.0
227,7.609893125016242,0.7145067798002374,-0.7614441755642127,0.43625961138731384,relative,12.615157456602928,1.0,1.0
228,7.642404375015758,1.7284278789056535,0.21282931050133813,0.4165786444633741,relative,12.692340687586293,1.0,1.0
229,7.676319582969882,2.268261950074349,3.774108930316001,0.43291051620869,relative,12.76653465775651,1.0,1.0
230,7.709225540980697,3.2655431140775133,2.1222538067497574,0.43338715692276136,relative,12.841756863090314,1.0,1.0
231,7.743511082953773,4.296813890237238,1.0241816182311068,0.4438954070556198,relative,12.914038467657859,1.0,1.0
232,7.778616750030778,4.135327502304029,3.5214295828131963,0.4401589954209202,relative,12.984313695568092,1.0,1.0
233,7.810350207961164,5.494263057563856,6.39256234577975,0.43056038293845245,relative,13.059593652539476,1.0,1.0
234,7.844847832922824,7.384248874849794,7.38042927195107,0.4458735983409573,relative,13.129636443390947,1.0,1.0
235,7.877670499961823,7.468535538238664,5.8114818613895665,0.4486202260708464,relative,13.20187230482717,1.0,1.0
236,7.911725749960169,6.254773575103304,4.36063052594444,0.4342360838344434,relative,13.271440810562552,1.0,1.0
237,7.945479249930941,4.802283518185497,6.1702273785178905,0.437391492427603,relative,13.340919618023207,1.0,1.0
238,7.977801040979102,6.522303037479833,6.2525355181309035,0.43838870977400435,relative,13.412217157382013,1.0,1.0
239,8.01200745801907,5.799950048009649,2.8082901789680674,0.44355945907066185,relative,13.47976778178168,1.0,1.0
240,8.045020082965493,4.829389663023024,4.065042846392159,0.4442778150146509,relative,13.548754244976509,1.0,1.0
241,8.080450332956389,6.141039066928745,8.127548242391043,0.4636930150094659,relative,13.613102669706576,1.0,1.0
242,8.11311808298342,3.9922621342984574,6.523988870988998,0.47675160549103535,relative,13.681546214988925,1.0,1.0
243,8.14699312497396,2.2716468268857892,14.132259067836179,0.4592571393771826,relative,13.747403278968395,1.0,1.0
244,8.179793791030534,1.7475657366440431,14.497544803730653,0.47266832765698596,relative,13.81452917846278,1.0,1.0
245,8.21370045794174,2.632905489015235,14.178288709093193,0.4606344200083339,relative,13.879249746656466,1.0,1.0
246,8.246834582998417,0.8383331636140674,15.401093563213967,0.44434864948358266,relative,13.944744355256345,1.0,1.0
247,8.28149708302226,2.1453528039446503,15.809373332352191,0.4308830539475227,relative,14.007129246934037,1.0,1.0
248,8.315244875033386,0.33979939309010443,13.848658386156231,0.42661467126997477,relative,14.070541728878458,1.0,1.0
249,8.34785216592718,2.9144947595886768,14.16892658246557,0.45749411464859446,relative,14.135372507150045,1.0,1.0
254,8.516480291029438,3.8788373930222226,6.243521073676323,0.43911652401273527,relative,13.972908517776391,1.0,1.0
255,8.548381833010353,4.392729459648774,3.456788474834137,0.42595140275341525,relative,14.037744492952935,1.0,1.0
256,8.581706707947887,3.5602977625636365,5.6283038403479,0.44854073519147253,relative,14.099759420575012,1.0,1.0
257,8.61473395791836,2.867188490317977,12.015459977879589,0.44216393244386715,relative,14.16178382245477,1.0,1.0
258,8.648576374980621,3.2110155552304613,14.176176543778126,0.4665358157586397,relative,14.221993848123427,1.0,1.0
259,8.682882874971256,2.4985065692136788,14.103000754915328,0.47369623931348226,relative,14.280971168853927,1.0,1.0
260,8.7163098329911,2.897902634688698,13.259084220815302,0.47341670329309316,relative,14.340931242126903,1.0,1.0
261,8.74979345803149,2.4951431958789447,13.361276106402794,0.45604253563350583,relative,14.40033991709185,1.0,1.0
262,8.783696749946102,3.323581398155455,14.796151932218022,0.44044430477272567,relative,14.458604801079828,1.0,1.0
263,8.817553874920122,3.223377304130276,15.356525733361881,0.4591247805395122,relative,14.516497638202358,1.0,1.0
266,8.91773991601076,2.3096479218690495,8.934379291602646,0.5051394701734253,relative,14.465548582370694,1.0,1.0
267,8.950220332946628,7.170700501939921,5.631605658388746,0.5078702637964618,relative,14.524782090722102,1.0,1.0
268,8.983934541000053,3.32591103789332,0.2755518316452257,0.4354812155015667,relative,14.581584427419218,1.0,1.0
269,9.01749816595111,3.4473281114014145,1.2393684426311071,0.42741111220611,relative,14.638206470439293,1.0,1.0
270,9.051202083006501,4.194870725570877,4.74071149995049,0.4347838341430616,relative,14.694180814911375,1.0,1.0
271,9.08432995795738,3.6270134826930374,1.9480068048740158,0.42714073134986,relative,14.750675131810166,1.0,1.0
272,9.118155707954429,3.9435215610756194,4.178301575766725,0.4367525321317757,relative,14.805625646667746,1.0,1.0
273,9.151799999992363,1.1834802891311882,14.135155890610966,0.48781701717879383,relative,14.860464608067646,1.0,1.0
274,9.18534708302468,1.9263286833610611,14.57065268060969,0.45445193237602466,relative,14.91505968818401,1.0,1.0
275,9.21887737500947,1.8186445139236547,13.925456714109854,0.45184227309838243,relative,14.969284695562864,1.0,1.0
276,9.25180783297401,0.1018995427195688,15.689274743948054,0.42912007324320733,relative,15.02409069766835,1.0,1.0
277,9.287132082972676,1.169905569540651,15.089888484199621,0.4590525604989757,relative,15.074621395412311,1.0,1.0
279,9.354187040938996,1.3701913027941348,9.588045800318383,0.4965702413831395,relative,15.073463827792573,1.0,1.0
280,9.386202791007236,6.3861612243442725,2.2203613723547964,0.46543653477491775,relative,15.128588542328089,1.0,1.0
281,9.420131790917367,2.899042515764397,0.8504558088278935,0.4625725658194314,relative,15.18025471128511,1.0,1.0
282,9.454061915981583,4.235974263372084,3.1224839560991535,0.43776598147468404,relative,15.23154822548557,1.0,1.0
283,9.486376540968195,2.851257644705932,2.8666693315681884,0.438466479354575,relative,15.285077434339442,1.0,1.0
284,9.52013766602613,3.433057319350492,2.1830507790581404,0.454073048870067,relative,15.335912685487763,1.0,1.0
285,9.555369957932271,3.8187909743440738,4.786305189538344,0.45409752894389366,relative,15.384019734156896,1.0,1.0
286,9.589149457984604,4.0902739841271805,8.686718527993468,0.48211926955851436,relative,15.434111299283664,1.0,1.0
287,9.627694166032597,4.035355742321266,9.264031701924074,0.47013069580358213,relative,15.476187488971751,1.0,1.0
288,9.660319500020705,4.13005995310932,11.802993827819174,0.47895798409421664,relative,15.52743674778857,1.0,1.0
289,9.688027875032276,3.8562067830242963,13.526771184548435,0.48389083012747147,relative,15.586247474488912,1.0,1.0
290,9.720990124973468,2.530699439026815,14.791464962011963,0.4702878611117328,relative,15.636267298483121,1.0,1.0
291,9.755772082949989,3.2954737511517935,15.212829158485938,0.47577580131659447,relative,15.683023209141563,1.0,1.0
292,9.794475374976173,2.8977440489397535,14.691166493217175,0.47469519033585383,relative,15.723149439269955,1.0,1.0
293,9.828424207982607,0.6305534246523974,15.639355486399007,0.44553848378207794,relative,15.770585062263553,1.0,1.0
294,9.86129504092969,2.7513981310964897,16.29446935311711,0.4189268940378054,relative,15.819423245376587,1.0,1.0
295,9.88989925000351,2.321748331540539,6.950030376736929,0.4486301087462725,relative,15.874782546439418,1.0,1.0
296,9.922009415924549,2.723632457392931,6.728670837824036,0.44745582932443206,relative,15.924193716891097,1.0,1.0
306,10.258464833023027,0.027985992740327315,3.4533608588037974,0.5315916428855163,relative,15.499395142259791,1.0,1.0
307,10.290639915969223,1.8901324706638591,2.032545549802548,0.5163948498707226,relative,15.548109865520487,1.0,1.0
308,10.323908415972255,2.2384452225679476,3.332568851948461,0.48796562178120967,relative,15.594869066342623,1.0,1.0
309,10.358755790977739,2.777548146872369,1.7266879184256096,0.46051417582342746,relative,15.638943833495778,1.0,1.0
310,10.392519249930046,2.9837917495723394,4.35908292172101,0.4417385194755279,relative,15.684358727658568,1.0,1.0
311,10.425142457941547,2.122456187474736,6.698736296847402,0.4483653677040775,relative,15.731199900781206,1.0,1.0
312,10.459931958001107,4.128472820305304,6.201239421342543,0.4278277263727292,relative,15.77448119763214,1.0,1.0
313,10.493387082940899,5.770956997987279,8.777621856216614,0.43616615842843653,relative,15.819486948105272,1.0,1.0
314,10.527356415987015,5.450819434857741,7.637151648209713,0.4380632045368861,relative,15.863431748771333,1.0,1.0
315,10.560353040928021,5.301643655003886,7.455459724046156,0.43590125249518014,relative,15.90855905563897,1.0,1.0
316,10.599541999981739,2.9883217584909776,6.234628691282094,0.4368986684113384,relative,15.944085131252951,1.0,1.0
317,10.631141833029687,2.8772339453030282,3.694908115068735,0.4191193802553113,relative,15.990756465296165,1.0,1.0
318,10.66249858296942,3.3267691716433196,7.268424112365274,0.42558620484998466,relative,16.037516785524193,1.0,1.0
319,10.692986791022122,5.223183129030726,6.771533503709638,0.4375659439060724,relative,16.085309311745522,1.0,1.0
320,10.726678790990263,5.569041766367871,9.888128748813262,0.4540988037605566,relative,16.1280116027441,1.0,1.0
321,10.761036791023798,4.627635774461325,12.957904796030103,0.46477717467425295,relative,16.169445693665892,1.0,1.0
322,10.796984290936962,3.9540726876174097,15.116469538238361,0.4519406382868356,relative,16.208229565258865,1.0,1.0
323,10.82760108297225,3.5839840179650344,15.108818447026398,0.46472678994185923,relative,16.254754737573577,1.0,1.0
324,10.86126112495549,1.9263038457943822,17.43239120701113,0.44652344900263974,relative,16.29645010498036,1.0,1.0
325,10.90069170796778,2.548847843464748,17.528783754032293,0.48800248940602986,relative,16.329238984888658,1.0,1.0
326,10.934002624941058,5.403999323432928,19.41408160565406,0.46492746848756894,relative,16.370949060474086,1.0,1.0
327,10.963567290920764,3.943798417880603,10.913184128565693,0.4520575801896979,relative,16.418013883953904,1.0,1.0
328,10.994443082949147,8.646506451395119,13.403812066361276,0.4676753744896527,relative,16.462862068994276,1.0,1.0
336,11.26782679092139,1.4318355545559078,9.741798522582808,0.5055467058136119,relative,16.15218296989082,1.0,1.0
337,11.297957415925339,1.7075405123468819,0.6095025587305273,0.5153714104198007,relative,16.1976181413153,1.0,1.0
338,11.331828374997713,2.79741704497925,5.2586237577783495,0.47585380513341313,relative,16.237450295838702,1.0,1.0
339,11.362908332957886,4.533762836763055,9.100181190069687,0.47403117856129806,relative,16.28104307269744,1.0,1.0
340,11.397219832986593,4.646499422423441,7.000933046041542,0.4595737668340816,relative,16.319769446024583,1.0,1.0
341,11.430880083004013,2.5712842818387096,4.402071695636481,0.4512289793537157,relative,16.359195323730205,1.0,1.0
342,11.463832499925047,1.6238225569892288,4.608125954144118,0.4411345669153661,relative,16.399402207004435,1.0,1.0
343,11.498540916014463,4.220409254153347,7.325882007854736,0.43190015098808143,relative,16.436868067040784,1.0,1.0
344,11.531034082989208,4.73931735729259,4.32752129202165,0.45263708833278393,relative,16.477273298523283,1.0,1.0
345,11.564853999996558,4.431748647388705,10.497335035771146,0.44405932926665825,relative,16.51555653016085,1.0,1.0
346,11.59840679098852,4.031304177570879,11.246965520468759,0.4453490727659164,relative,16.5539977567588,1.0,1.0
347,11.63209966593422,2.265419827945358,9.066181857816211,0.45133149705745,relative,16.592017395210256,1.0,1.0
348,11.664778165984899,1.9447256354390545,11.546059149871635,0.47066685446543277,relative,16.631263555934062,1.0,1.0
349,11.698693207930773,2.2633582906689877,4.792635010414731,0.4953232292455294,relative,16.668528401771034,1.0,1.0
350,11.731672541005537,0.8072418466692488,12.561786782535602,0.5105839150052545,relative,16.706910230823794,1.0,1.0
351,11.76702395803295,-0.0746650437700076,7.575299914916694,0.454234141757528,relative,16.741701274901775,1.0,1.0
352,11.798699999926612,0.5486818285416519,12.074167452465602,0.4296690976395758,relative,16.781509827458244,1.0,1.0
353,11.832712374976836,-1.7289323996804702,19.09975296145018,0.45252730656494256,relative,16.817783927616983,1.0,1.0
356,11.936172624933533,6.764143370315572,20.403671542726208,0.5223494866507682,relative,16.755789840222228,1.0,1.0
357,11.968487708014436,6.674098391044297,14.678317680658834,0.5506817053486102,relative,16.79410171975234,1.0,1.0
358,12.00489787501283,11.832280986075737,16.4090237735608,0.5633966283630234,relative,16.826465506253555,1.0,1.0
359,12.036603083019145,-10.902649276956822,14.046825041702593,0.5487902123466389,relative,16.865223402305748,1.0,1.0
360,12.069932332960889,-11.806208766296306,14.853451242476632,0.5544951161053798,relative,16.901503204198704,1.0,1.0
361,12.10056645795703,-0.3703895307427384,16.691846367883862,0.5017362487114875,relative,16.941355655726113,1.0,1.0
362,12.135619707987644,1.8868755149743621,16.6111652121112,0.5632086047193703,relative,16.974823285242792,1.0,1.0
363,12.170578374993056,-1.5370816284709015,15.202938534102326,0.5700865046720334,relative,17.00823030936014,1.0,1.0
364,12.204693916020915,2.0749683656299576,15.653691258202922,0.5105321055750061,relative,17.042623226049248,1.0,1.0
365,12.24510029098019,1.266440319167743,11.730158245696554,0.4968081120698894,relative,17.068051304892176,1.0,1.0
366,12.34060654102359,1.7214105658303542,16.610564725239122,0.4934954343351685,relative,17.016991774423882,1.0,1.0
367,12.374203957966529,3.184007423301127,11.95873094464805,0.5040138468809539,relative,17.051601922575223,1.0,1.0
368,12.406228665960953,1.575571295266424,16.496814425411177,0.5091936722934505,relative,17.088190594267033,1.0,1.0
369,12.436271416023374,0.29206386421634173,15.827498954850084,0.5265771619564603,relative,17.127319988012047,1.0,1.0
370,12.468804540927522,0.25857199337326026,16.087276096231324,0.5060632293967606,relative,17.162832194342915,1.0,1.0
371,12.505494832992554,0.046418800198446616,16.536891718413937,0.5250795496072438,relative,17.19244243200816,1.0,1.0
372,12.540699624922127,0.40797778131203905,16.550495195708834,0.519134129240425,relative,17.223919435144058,1.0,1.0
373,12.576423333026469,-2.585898665155105,15.853220230860032,0.5379493184542175,relative,17.254508237659632,1.0,1.0
